id,00_MSG_00_TEXT,00_MSG_01_IMAGE,00_MSG_02_TEXT
148,cidre ,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/62c48fc7-a443-4018-9e30-62ecd36ead23,cidre 
149,"œufs au plat, brocoli , semoule ",https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/a2a7a39e-6053-4f38-806d-2bfed94b37c0,œufs au plat
150,"pâtes , tomates, ail",https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/d985ac93-4b39-4db6-a618-c60859b4f22b,pâtes 
151,"pain, beurre , jambon, oignon, crème balsamique , radis, salami",https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/ea5f58cc-2c17-4ecc-ad47-54141658e911,crème balsamique 
152,"pain au céréales , pâte à tartiner au chocolat ",https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/23166ad4-f303-46da-ab59-6d3b8943e904,pain au céréales 
153,"bircher maison, fruits rouges décongelés ",https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/24e67f58-05a7-45b3-b02a-fedafc6871c8,fruits rouges décongelés 
154,tranche gâteau rhubarbe ,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/b60a4dee-442d-447d-8d78-db9521763ffa,tranche gâteau rhubarbe 
155,"muesli nature, yaourt nature ",https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/c79855ed-5948-4858-9b6d-264b75558907,muesli nature
156,fraise,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/af556f5b-dc95-48cc-b14f-8726a04c2529,fraise
157,"gaufre , pâte à tartiner au chocolat ",https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/0547baf7-3bf0-459d-b26f-4eb4c74bda8c,pâte à tartiner au chocolat 
158,gâteau au fromage blanc ,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/fa947463-60ae-4d88-91f8-d3d83659663e,gâteau au fromage blanc 
159,"filet de poulet pané , riz basmati",https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/a240c2fe-3f03-48ac-b042-ee673b3425b0,filet de poulet pané 
160,"pomme , muesli nature",https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/7a440282-acb9-4f0f-9f6a-ea8124ad66ef,muesli nature
161,"flocons d'avoine, graines de chia, pépites de chocolat , purée de cacahuète , banane ",https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c34091b7-c42f-4e93-ae39-bb28aa3b7819,banane 
162,"boeuf, saucisse , poulet , salade",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/c9125670-8a67-4884-9958-ce18c6ccbe72,salade
163,"légumes cuits: côtes de bette, betterave rouge, fenouil, carottes, omelette à la ciboulette",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/bdb98a92-fcc8-4f1c-9acb-da9162427c7b,"légumes cuits: côtes de bette, betterave rouge, fenouil, carottes"
164,céréales ,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/fd55317a-e792-439f-bff1-811093d38657,céréales 
165,spaghetti ,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/8551517c-a8fb-4fec-864e-92e0e6190a4b,spaghetti 
166,"poulet, 2eme poulet, avocat, carottes , lard, pain",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/ff6e3f38-43e0-4b06-8a58-63fa5b77ccc8,lard
167,"asperges, mayonnaise thomy",https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/b24759a6-90ea-4f9e-a1ad-d52af234de62,asperges
168,"pain, beurre , nutella , mélasse ",https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/a0fc1136-90f4-4311-ac49-169af42b0117,beurre 
169,"glace sorbet framboise, pomme",https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/55942abb-1eae-446a-8c69-bf40fe9d9495,glace sorbet framboise
170,"yogourt nature, flocons d'avoine, son d'avoine, miel, graine de chia, purée d'amande",https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/cca1db77-eb8e-454d-8ea2-e23840f01b97,graine de chia
171,tomates cerises,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/5ccbcf64-3631-48df-9e8a-85fb33dbf912,tomates cerises
172,"galette wraps, fêta , gruyère râpé, aubergines , tofu à la mangue",https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/15c5b550-a52d-4597-8089-e0fbb593cb97,tofu à la mangue
173,riz,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/62095991-e788-405d-a5d5-b5ad2d8bd2e0,riz
174,"pain, beurre, confiture fraise",https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/e8255768-2401-491d-9b2f-35168137da3b,beurre
175,"tresse, beurre, confiture fraise",https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/e9242585-5554-4e43-9c4f-ad25bd136e29,confiture fraise
176,"pomme de terre au four , poivrons , ketchup ",https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/f3337fd9-3578-4c7f-9384-bd7ee642348b,poivrons 
177,"pois chiches, oeufs au plat, brocolis, carottes, asperges, tronc de brocolis cru, ciboulette",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/bc9c353c-4fd3-41d7-b5ab-cc73e9587d47,oeufs au plat
178,"tomate, oeufs brouillés, aubergine au four, parmesan",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/9f3cc64b-7ef7-4fff-b125-8e011b8ffb93,aubergine au four
179,"aubergine , poulet",https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/0dd585cb-01fc-46ce-ba68-63b5667be3b7,poulet
180,"riz casimir, poulet + sauce curry, asperges",https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/1be0c018-c909-437a-bb34-9818f24a9b6a,asperges
181,"pain, pâte à tartiner au chocolat ",https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/104945fb-5bd2-431c-a232-fc8d6146ac8d,pain
182,pomme,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/31792c68-de04-433c-a306-7598eada2d2f,pomme
183,yaourt moka ,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/84834690-c588-4017-b4da-163765ca1bfa,yaourt moka 
184,"riz, oeufs, ratatouille",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/4f96d4f3-ccf5-48a1-bc78-4d09451b3545,ratatouille
185,"betterave rouge cuite, œuf au plat, sauce à salade, sardine à la tomate",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/12babb66-d6e5-4c11-afc5-25290865b2a5,œuf au plat
186,"couscous complet, chou-fleur, poulet, asperges",https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/1433b4f9-85ec-4321-944a-d971fef9b19d,asperges
187,"tomates cerises , pain tartiné au pesto ",https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/59fa1abc-3369-4e41-bf8c-134cdf293f78,pain tartiné au pesto 
188,"polenta , aubergine grillée , porc, sauce blanche (crème, moutarde)",https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/f727ac79-973e-4b92-8f2b-cda94222d4a7,"sauce blanche (crème, moutarde)"
189,yogourt à la cerise ,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/0ca82ce9-fdff-42cb-bb19-4bfd8d280feb,yogourt à la cerise 
190,pomme,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/aa2df550-5243-4537-ad8b-9d79fc7007b4,pomme
191,"yaourt nature, ananas , myrtilles, noix de pécan ",https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/de554885-68af-4989-b977-79eff1160205,noix de pécan 
192,"sauce oignons, rôti , salade de carottes, salade de riz, salade verte, salade russe",https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/d936efff-6fc8-4d66-8681-db5d7fd4f9c4,salade de riz
193,"pain toast, beurre, miel, yogourt à la banane",https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/46c1d23a-f389-4a7e-9f37-e58c81310310,beurre
194,"tomates , mozzarella , petits pains grillés , beurre, charcuterie poulet rôti ",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/9e3bfdbf-2b6e-41be-93ee-6610250b8c4e,beurre
195,"quinoa et boulgour au curry , poivrons jaune",https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/95e84def-c82b-4360-8390-f5153ff61064,quinoa et boulgour au curry 
196,pomme,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/8e36de78-7564-4fa9-ad72-9b970af50b78,pomme
197,"banane, pains aux noix ",https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/94b397f7-cbf1-4759-a3ef-09da42129d6a,pains aux noix 
198,"épinards frais , pousses de graines , tomates cerises , fallafels",https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/b233fd7c-865a-4287-818f-8d4fe868585e,tomates cerises 
199,"cottage cheese, salade de pomme de terre, salade verte",https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/d3483c57-c2e2-4657-825f-52070e3da0b8,cottage cheese
200,"poulet, 2eme poulet, avocat, carottes , lard, pain",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/ff6e3f38-43e0-4b06-8a58-63fa5b77ccc8,2eme poulet
201,"blé, gratin de côte de bette, crème et tomates séchées , tomate ",https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/e3dd97fc-f060-4191-b7c5-c7c2100b5e6e,tomate 
202,"tomates cerises, salade iceberg, raviolis a la courge",https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/17c1535c-dc84-4dbb-9668-1d3f9a4a135d,tomates cerises
203,"pain, beurre, mélasse , pain, beurre, pâte à tartiner",https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/32043e73-8b8d-43a6-b1a0-3cf935affee5,mélasse 
204,nectarine,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/e0477112-b06c-49d6-b9c8-d0a2da930ee7,nectarine
205,mc fleury,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/d7009008-3580-4a9e-808a-c4de4b6bc975,mc fleury
206,"myrtilles, gorgonzola",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/3cd99914-215e-449e-91bf-df5d8df2a5f6,gorgonzola
207,yogourt nature,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/a7bab571-59ca-4bcf-8b36-7fecf406be5f,yogourt nature
208,pomme,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/e6d3974b-3b59-4d78-a205-0acb6833086b,pomme
209,"betterave cuite, concombre, yogourt nature, vinaigre , gomasio",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/38b90b00-cd60-4ff1-a7b0-5dbfb9125944,concombre
210,"salade verte, tomate, oignon, pomme, radis, vinaigre balsamique ",https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/7004d086-abf6-4e9f-a945-0d22f3a60a84,salade verte
211,pizza aux épinards ,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/bd7799bb-241d-4652-8129-fbaf9bb88d41,pizza aux épinards 
212,"tomates cerises, salade iceberg, raviolis a la courge",https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/17c1535c-dc84-4dbb-9668-1d3f9a4a135d,raviolis a la courge
213,crème caramel,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/dcb5120a-7ecd-4610-9642-e76c616b6016,crème caramel
214,poire,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/cb6a4333-4844-427b-b4a5-d13df89508f1,poire
215,"salade verte , tomate, mélange de graines, viande séchée des grissons : porc, vinaigre balsamique, pâtes aux légumes (aubergines et carottes)",https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/55d40c39-e6b8-407a-9e3e-881d42568328,salade verte 
216,salade de pâtes,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/a1dcaa3e-bad0-4d16-a8e3-c6217544e407,salade de pâtes
217,"canapé au saumon, sandwich jambon",https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/7258b52f-5aff-4a96-9e46-08cccb80fa0b,sandwich jambon
218,"salade verte, radis, tomate, oignon , crème balsamique , pain libanais , poulet, agneau ",https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/0b30b5d8-e33f-4dd8-9031-8ca14d954da4,agneau 
219,"tomates cerises , olives",https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/fcf4b7f7-6426-46b7-94d2-af87390ce037,olives
220,"sauce andalouse, pain, brochette de boeuf, salade de pâtes, mergez",https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/5b8a0853-ecc4-4015-bc9a-2b50766f873a,salade de pâtes
221,"pain (baguette), truite, fromage (etivaz), tomme de savoie, fromage de brebis/chèvre (2 bouts), tomme fleurette, brie, fromage de chèvre frais à la figue, beurre",https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/a11463a4-ab51-4b83-a55f-d4edfb527b13,fromage de chèvre frais à la figue
222,"steak végétarien et sauce aux oignons, pâtes, gratin de côtes de bettes, chou romanesco, parmesan",https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/5540e99f-84bd-4971-a7b2-caab6b4282bb,steak végétarien et sauce aux oignons
223,"haricots rouges , pâtes, mozzarella ",https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/1550c506-8c95-461f-b658-8f427dc2a0af,mozzarella 
224,"fromages (manchego, 2 sortes de gruyères, raclette), pain provencales",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/ae0562ae-9c02-43e0-86e6-4a403128587b,pain provencales
225,pain ,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/a3b29f98-c619-45f6-b68a-d8489eb14614,pain 
226,"mozzarella , tomate cerise , basilic ",https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/00056f27-22c2-4991-962f-b10ce2f94f89,mozzarella 
227,"pizza champignons, olives, courgettes ",https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/9ac9736b-e0d1-4862-9981-1f47f8109d18,"pizza champignons, olives, courgettes "
228,"pomme, orange, kiwi",https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/44dced6c-1e38-4273-850f-0c8ac1916cdf,orange
229,"pâtes, oeufs  , ketchup",https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/7e7c07da-f8a5-4c6a-96b0-28284727895f,oeufs  
230,risotto aux asperges,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/207070c9-c6dd-4cf9-b0a7-5979b06babc3,risotto aux asperges
231,croissant au fromage frais ,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/2330c992-3298-44c3-90c9-1d04e574f1ab,croissant au fromage frais 
232,"pain, beurre, confiture abricot , pain, beurre, mélasse",https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/0c836c4f-c291-4337-a78c-461d7f66fb81,confiture abricot 
233,"poulet rôti , salade de pomme de terre, salade de carotte , salade de céleri ",https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/1a96e805-fc15-4295-90a7-73a41fcb683f,salade de pomme de terre
234,"salade de riz, poivon,cornichon, salade de pâtes, cornichon, fromage, tomate, sauce coktail, crevettes , concombre, sauce salade",https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/7ff5fe61-b9cd-45c6-8df8-44a690a86b0c,sauce salade
235,"pâtes , brocolis , poissons panés , mayonnaise ",https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/5dfa5302-a2e6-4c74-94fd-8e014ec012bc,poissons panés 
236,"pêche, pêche",https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/0babd97c-30ea-4b6d-9a13-32aff4add8f8,pêche
237,"steak végétarien et sauce aux oignons, pâtes, gratin de côtes de bettes, chou romanesco, parmesan",https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/5540e99f-84bd-4971-a7b2-caab6b4282bb,chou romanesco
238,"pain, beurre, mélasse , pain, beurre , confiture ",https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/e036b3f8-ccaa-47a4-af6e-0a6de159b9bc,beurre 
239,"omelette aux tomates, pain ",https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c4d2e0f7-71f7-4e23-bc37-43a0aff738da,pain 
240,céréales ,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/9909ddbe-3881-4bba-9d91-aa2a002a7bb7,céréales 
241,"côtes de bettes à la sauce tomate, omelette au persil",https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/fb18c515-abdf-434a-a433-9969b1061d3c,côtes de bettes à la sauce tomate
242,"quinoa, asperges, saumon",https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/1381e1a0-c925-4eac-92f2-59d1223c728c,quinoa
243,"pain, beurre, confiture framboise, miel",https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/4093cefe-321e-4e99-928d-b2f744506237,beurre
244,"quinoa, mangue, betterave, avocat , carotte râpées, tomate, tofu à la mangue , échalotes , oignons en bottes ",https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/712f4686-2c54-47d3-a8f2-811e15f6e76b,tofu à la mangue 
245,"brioche au chocolat , pain aux noix",https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/4460b576-039f-437e-bd10-9241cf72ce0b,brioche au chocolat 
246,fraises avec sucre,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/2552a096-42ab-4f6b-a34f-8f011d1ec91e,fraises avec sucre
247,"steak végétarien et sauce aux oignons, pâtes, gratin de côtes de bettes, chou romanesco, parmesan",https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/5540e99f-84bd-4971-a7b2-caab6b4282bb,gratin de côtes de bettes
248,pomme,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d130b57d-355f-4a62-bd0b-21090532c912,pomme
249,"salade , avocat , tomate cerise , maïs en boîte, thon",https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/4198fd55-f46c-4b22-a0ab-215e7f648628,maïs en boîte
